geneID	anr1_(Pae_G1a)_2.CEL	anr2_(Pae_G1a).CEL	anr3_(Pae_G1a).CEL	WT1_(Pae_G1a).CEL	WT2_(Pae_G1a).CEL	WT3_(Pae_G1a).CEL
PA4513	5.863328605477396	5.824813242205732	5.8919554608273685	5.915037561072479	5.946820323098992	6.174372805611152
PA4514	6.266412509005839	6.138946577469297	6.2077216961634125	6.442364018551636	6.321865794083533	6.45980155974515
PA4515	7.197504792222443	6.963496281705751	7.394056025790541	7.0335254653400945	6.847484448224366	6.840179273270502
PA4516	7.008369940404284	7.011055926830567	7.1553924743031905	6.992489233603699	7.068381767026059	7.105580759205251
PA4517	9.949687568937883	9.78020739377887	10.126628002509761	9.406654601902044	9.297988888210707	9.727874119244788
PA4518	6.16341322414537	6.029177069627966	6.176563024672581	6.210889537538376	6.140976191881861	5.696155564816271
PA4519	7.0321420390326415	7.001541830873628	7.199897196265511	6.942878509109226	6.524832383478538	6.81640071839203
PA4520	7.078176652124701	7.134591351629611	7.121132895972392	7.284101769504213	7.398406479522803	7.176547346539999
PA4521	7.39284707115103	7.430921944369434	7.378125152525968	7.482316787855268	7.843151532186052	7.755090902186105
PA4522	7.48779975695507	7.4078180740026545	7.3352942308586195	6.931033204723616	7.010846844447449	6.869140933179733
PA4523	7.106818786657429	6.958752781591556	6.972866973491884	7.1250991337993765	7.2010355789473275	7.420564757363106
PA4524	6.657081927331386	6.539057813706785	6.56394364367503	6.1727188721136965	6.4345024309361465	6.60431676687866
PA4525	9.171731349161306	8.919821310489619	9.12467658657052	8.146510741548072	8.179447100119383	8.39583161650341
PA4526	9.106168461547064	8.851488527241887	8.989604154192554	8.869393546919563	8.83069948535384	8.593744993495836
PA4527	8.852930477358424	8.726257563415922	8.727780994213767	8.6669551725909	8.571387075202995	8.471632103063602
PA4528	9.118696915538294	9.125189580046571	9.023796500113606	9.230754803313888	9.536444700183466	9.610582969711645
PA4529	9.06235591468737	9.054513605021244	9.118131714608827	9.059042586858506	9.012866230638	9.335000325564227
PA4530	9.026488905739793	8.963850484583963	8.92252057184126	9.149840461377485	9.16365217678381	9.32322411082525
PA4531	6.434539225088205	6.307994788658613	6.309683887315854	5.935112764003367	6.343403515902466	6.2484563150445975
PA4532	7.633629425073826	7.55875231602651	7.693167933421982	7.201312583185069	7.610691822163346	7.598084166372603
PA4533	7.872982436365712	7.7223060376115455	7.782698714617268	7.784406356895094	7.829772081337401	7.71437690329949
PA4534	7.942946590643187	7.946029155555965	7.998056746531606	7.437218524221529	7.73987108627589	7.720904359989327
PA4535	8.435087477565235	8.14054972075948	8.178047396199787	8.298280791302904	8.48901645392055	8.087428719078526
PA4536	8.339450890922274	8.391653078218075	8.265793329645081	8.594108889179438	8.606961925190713	8.42142187701879
PA4537	9.49825489971818	9.552633507506052	9.624721317709838	9.117827608787344	9.15479023866623	8.928737338239355
PA4538	9.177047762621914	9.21924473138385	9.16899406269723	9.108664352268686	8.813438782576103	8.944456145290722
PA4539	6.830205319741848	6.8800637533920055	6.815925725083789	6.655490983352261	6.849211358050407	6.674637968957576
PA4540	6.319383372846376	6.3151427707334324	6.335731452784518	6.768165036038612	6.810700585727741	6.55918482722997
PA4541	6.545566705038822	6.416050924151614	6.506045652162664	6.739873648473807	6.581422145337361	6.5297039252845055
PA4542	5.982871106888307	5.924212153459007	5.984657784262483	6.231045300259765	6.441619752099012	6.09479419889214
PA4543	7.486724738659455	7.5138787959843585	7.530346203620544	7.051268058820213	7.389755726179197	7.738121460373522
PA4544	9.242584873043658	9.367109876335432	9.401215965984052	8.853986715257525	9.120494483645786	9.266466442838942
PA4545	9.931291662313637	9.944205892961762	9.955475175288553	9.514738260936648	9.317616166116437	9.231349663956932
PA4546	8.704063799195726	8.796704827166614	8.762978258164186	8.497466033366418	8.512470668067216	8.30919664680591
PA4547	8.765235082144608	8.61901139501866	8.641657054251743	8.510863588542911	8.707166066197974	8.851497937250784
PA4548	7.729835223498749	7.550234583350303	7.858324537804493	7.700991164626195	7.6453602932542655	7.767162089555962
PA4549	5.418206879968582	5.305256681061417	5.444002771507199	5.666685948493602	5.9094580183896035	5.362279638793547
PA4550	8.49011253970187	8.397452562530942	8.364274134898753	8.230659321627593	8.46509716199403	8.42381133973472
PA4551	9.16107612937348	9.148371099878748	9.024370443508781	9.636643891774078	9.333441861208467	9.379603489728721
PA4552	9.125605915631201	9.10998395965729	8.989967957726956	8.952899765494983	8.96313316102118	8.986839044142995
PA4553	7.773174261642308	7.7306796487147045	7.6492925690305	7.993747780126343	8.071282472816158	7.927312699781651
PA4554	8.725904811451208	8.762978258164182	8.795412321380887	8.886540635787654	8.687349849747674	8.542804216706394
PA4555	7.693118425462976	7.708740661115967	7.733618414689859	7.647505805526598	7.467748309745664	7.56426678745007
PA4556	8.5096796535302	8.53911786529869	8.409063954656414	8.711619209993124	8.489508420515472	8.460070208746982
PA4557	8.986830560896335	8.966062760843782	8.805513530372359	8.536776449607242	8.81575531442556	9.01967696293355
PA4558	10.969087986812582	10.941052644058779	10.971259833709096	10.553708202467751	10.832342681660585	10.87388712762305
PA4559	9.110323765596261	9.058502296141327	9.043292009494168	8.84224842608069	9.124878197889473	8.864214798122095
PA4560	9.47094930831205	9.12669647261327	9.050860648614853	8.378631375868064	8.952698366357119	9.093823037141249
PA4561	8.664755906770019	8.626475572969884	8.794046267257773	8.684377343435129	8.976229939074699	8.976563000202912
PA4562	7.12297949676759	7.277801591441898	7.3306424266541335	6.610915607651851	6.530903057912553	7.002339122666583
PA4563	12.059912406118453	12.206122128198501	12.117716056149261	11.613694561688348	11.251159164796785	10.461455182012644
PA4564	6.676327558011975	6.646197981293277	6.621281084178853	6.316704788401085	6.351480345180075	6.546670350416489
PA4565	9.591511794647548	9.531201406023673	9.599430285521233	9.735226286997765	9.797580199687108	9.880468996820138
PA4566	9.40112768286749	9.429247253097287	9.46551509227351	9.19067511532915	9.40269048024806	9.480646514249816
PA4567	11.546481812719898	11.53744020251682	11.590511993319877	10.927563073658042	11.104998115018002	11.21392412196412
PA4568	12.570486709708858	12.61053802741014	12.582946642496545	12.242336678356741	12.191493635453824	12.262513193906848
PA4569	9.122040460290515	9.16837492962463	9.154400508307576	8.611875815451778	8.713151109215667	8.900266323537469
PA4570	6.020685251624305	5.923583796576988	6.084733667481379	6.849560296987724	6.388726249764247	5.866869026117411
PA4571	6.384952526346402	6.445216995300689	6.403727351444173	7.220212608454234	7.223403720680426	7.032560228805864
PA4572	9.942422002777153	10.00194069358718	10.060061652169917	9.79883718261318	9.737368832830715	9.80751058835266
PA4573	6.625711983990941	6.753184846310244	6.763958863809139	7.120751442629391	6.8763141056035	6.534030934397233
PA4574	7.6655278341379205	7.79934618510008	7.748900508699104	6.647775949507717	7.234200751547595	6.872003930942932
PA4575	7.07870622244472	7.078676641905039	6.995095100431741	7.167212905329741	7.263943841215418	7.007791020050803
PA4576	8.243727046488392	8.03107941411731	8.16215013672523	8.245155824349599	8.521276589932349	8.497807365835785
PA4577	5.80467623783526	5.790897593166236	5.917434976018739	6.047324343181057	6.183986981645274	6.178946148935626
PA4578	11.926256238876501	11.96185374227802	11.927292984896301	12.183149719553253	12.076184649747479	12.001849287743621
PA4579	8.181184960394642	8.02601263710091	8.122521020573572	8.392567759672115	8.502860054070968	8.639469491589002
PA4580	7.4858174896397225	7.424302115401037	7.584819472767837	7.744914996104095	7.975575204206937	7.658508948485259
PA4581	7.016566800262285	6.928219853351278	6.898444284636188	6.918326551999796	6.971747224175298	6.852146526857732
PA4582	7.302934576238392	7.278381762312919	7.346506371110085	8.087574840980201	7.837356324055351	7.801238227707458
PA4583	7.234533730630314	7.19871365770447	7.4229770315402455	7.584328098269918	7.742545488897558	7.473210184781488
PA4584	6.497588296827125	6.62392476071652	6.495669440400874	7.252992347044941	6.9473336717554375	6.9096347452946905
PA4585	6.703666283008294	6.589710820099413	6.61561077099379	6.862934658249065	6.917078563262892	7.166992140752225
PA4586	6.836709948453288	6.697284878674339	7.01437319260621	7.312860412188775	7.127585507629187	7.1082655820651395
PA4587	6.107009250926016	5.879776973493561	6.254163359278911	7.517091881235935	8.318531397179424	8.139915616657534
PA4588	7.245317683632505	7.196236883243149	7.190834301986083	7.1627306169345735	7.0332942041979525	7.264628744372983
PA4589	5.701275992938408	5.743551922008821	5.792319331079661	6.282209293348627	6.045270458931106	5.995169734243426
PA4590	5.611441280476869	5.764827635604437	5.829827500485429	6.623858244229124	6.525652603573367	6.041828452546458
PA4591	6.193034552253036	6.2296842082378285	6.360207978531147	6.46455103499759	6.575349041341105	6.4454184582250065
PA4592	6.928992047512773	6.946771209705597	7.048458714143609	7.482848923350559	7.392624817152278	7.04560408205399
PA4593	6.413211648111627	6.352828667493384	6.348280005573551	6.517896132354062	6.42881369021471	6.524046653678614
PA4594	6.325419195283789	6.264805415911594	6.199212222938268	7.142827280590428	6.530903057912554	6.641488717998375
PA4595	9.692547622411496	9.525424768748959	9.511387641374444	9.516966412451314	9.550023903528045	9.801621522590507
PA4596	6.375002404824025	6.5324436950560365	6.598307903529886	6.795858805254572	6.811780724201436	6.493703672563244
PA4597	6.982975550243628	6.874191533554953	7.032234777024838	7.401345662479756	7.176582131282947	7.197351023615189
PA4598	5.8054051282761305	5.866518687329279	5.827480994129665	6.273230635675974	6.363917889607279	6.313827674259707
PA4599	5.8122814887134195	5.724223712361205	5.775264464200726	5.783380995503254	5.617610043750517	6.306843939030821
PA4600	8.192788274684883	8.196434478894963	8.093781513317836	7.679110262838174	7.677397911407459	7.816270718932214
PA4601	7.475532839266117	7.349041450526819	7.475070319475867	7.1758352488465755	7.271010294418607	7.551242573858875
PA4602	10.21672132094535	10.154704072366828	10.164888481638735	9.337306234357769	9.337703305551962	9.875828812114804
PA4603	5.740507706216403	5.728683214990964	5.715305620828324	5.539159030276659	5.52387626006934	5.887325491406269
PA4604	8.47609791677705	8.447851942803101	8.464312763202855	8.21727129919712	8.466252580094974	8.112256267578092
PA4605	8.949235396914801	8.870996148894934	8.986389689634938	8.5885354072866	8.54722018327644	8.632770405589197
PA4606	10.018342460423447	9.947826213239704	10.025823741602133	9.536372087216138	9.930880869181482	9.651353146302263
PA4607	9.292000348725002	9.097676317603131	8.979724208130968	10.064689879007124	9.758048396646194	9.346113338197057
PA4608	8.321736399791087	8.165090725888478	8.143036143751095	8.64236580822077	8.42601880778995	8.426481991362479
PA4609	6.4677834375603815	6.448767721797789	6.5908952643850345	6.301480550965721	6.406275563102441	6.424522983629991
PA4610	5.98444055847847	5.974983406056776	6.065493986594708	5.981907919800961	5.777079951829531	6.062281426274075
PA4611	6.850732816823582	6.693321742052158	6.701061887799712	6.423604958657149	6.471932261149591	5.603542863665461
PA4612	5.47016505212679	5.244914488997324	5.241900366818513	5.470041337042964	5.496826636968834	5.52022465105196
PA4613	6.913222008161676	6.936605609885162	6.7746534723642	6.940000326384255	7.015964351920762	6.8939772494448865
PA4614	8.438368603554942	8.38953508579916	8.400793379953846	8.27025790493127	8.603371638636425	8.24044019092291
PA4615	7.529716467126618	7.378370516335579	7.516081136865487	7.251893429846514	7.372006258988525	7.37333358100597
PA4616	7.564406643636758	7.5583479101182975	7.658304258729684	7.661934908356006	7.300798086071425	7.526464019049109
PA4617	7.569890876748698	7.585923377927248	7.519023030481888	7.466390110257364	7.519214376321087	7.58970474458313
PA4618	6.8539825107277	6.758536118638232	6.7862762171253035	6.3839312825222025	6.608815131738688	7.058892147624633
PA4619	7.6407522936492285	7.558665599660109	7.516209188085735	6.350698766864689	6.880469830925928	6.961140874108311
PA4620	7.337761467328851	7.100745010745317	7.051949462841481	6.842758555682422	7.187461250129864	6.986881776588856
PA4621	6.461444581613071	6.4716388338552235	6.514349516915902	5.931704588068669	6.185115746398498	6.369112267755838
PA4622	6.415467820425204	6.310997831292526	6.577985117288044	6.756905258367743	6.369783917330514	6.572693788897565
PA4623	8.933398936596678	9.043557999073009	8.749521489706876	7.775415399797591	7.48841773435757	7.034477562426844
PA4624	6.317841098190526	6.375869978861057	6.3923345036177555	6.251749235238647	6.619773873944066	6.139133089371996
PA4625	7.782883129872831	7.875673989978848	8.120159960446697	7.188201687633906	7.9479011084357145	7.44678685340045
PA4626	8.086486984275416	8.035420870762911	8.25516336278074	8.494025490622931	8.215251017688066	8.168765593633292
PA4627	8.357221848888567	8.571923776534277	8.437963980621422	7.783200495854652	8.166433354486468	8.296428598929015
PA4628	7.923876807523818	8.08886949829354	7.976681189461451	6.494472811129801	6.979245379311541	7.4333406502514086
PA4629	5.797809074165594	6.169912465145661	5.852861002511282	5.437716420142152	5.448386425112897	5.7032597277648245
PA4630	6.253792980480039	6.180295184841714	5.989323796363036	5.955689030095686	6.05763874208586	6.196086243268845
PA4631	7.558088539074162	7.650126514661546	7.631453529965864	7.663173021184581	7.632968265425108	7.790345620587587
PA4632	9.007210553264269	8.990379213144555	9.087276340245326	8.63697333550468	8.932792885906089	9.245489661271053
PA4633	8.971516887224748	8.85059747100524	8.806410071034486	8.90825645820335	9.23619851523366	8.982325291292497
PA4634	6.499076488542795	6.465674829360352	6.586630007952538	6.2979244897252595	6.205873703566624	6.719265532121854
PA4635	6.2074470743706325	6.144776177322776	6.115634409715174	6.135696182057359	6.463213054231964	6.24857587468526
PA4636	8.525649191178807	8.750739016904525	8.755114646403193	8.392567759672117	8.262818816769776	8.265027554802215
PA4637	5.802436129223856	5.797644660128832	5.659601802182596	5.296130251398063	5.657926346242501	5.004663044992708
PA4638	6.607440605736571	6.550820702863575	6.59885178278487	6.596457231703221	6.722691368342787	6.687270753550273
PA4639	8.95778773850392	9.018936904579459	9.113394662492565	9.10132612785771	9.035627470791695	9.10146509764256
PA4640	8.226920501319139	8.178826725752254	8.117163347537646	7.648013704998678	7.8447483847737365	8.2700817175009
PA4641	6.79582988731728	6.71420389851718	6.946147902545144	7.331518389038279	6.987667171409958	6.710730594308164
PA4642	7.98080116402424	8.037275048583771	8.168147250396824	7.528545369479807	7.298676468354116	7.0128568240260964
PA4643	8.617440921569564	8.45721133442952	8.52681663523365	8.084697181998974	8.18876430850287	8.259715231696898
PA4644	6.398806184502452	6.326134911219903	6.442356773245528	6.7910835744065	6.380927556398557	6.686214083457809
PA4645	8.168119993525435	8.07710803114487	7.998949211609468	7.10225819914187	7.5377692603548905	7.929592748747055
PA4646	9.46001678646745	9.32200175496862	9.49675400675498	8.63456657138626	8.638489918273855	9.041479286604165
PA4647	8.235191995932043	8.062694012403842	8.323828918770035	7.315601498402119	7.720008426853013	8.148412004868364
PA4648	6.942004549402004	7.018337102072813	7.189264459772314	7.3029722381301845	6.899515412065828	7.128446503587834
PA4649	5.997348132124499	5.943959727161822	5.977950519251896	5.961332551716485	6.1501746037000995	6.180761091820633
PA4650	4.899436203731348	4.915976660163261	4.943150663077902	5.140827937547055	5.1590471847243355	5.02864154694906
PA4651	5.53125028200385	5.611112617985086	5.457876854254005	5.454597236425841	5.602449059494502	5.60015626750606
PA4652	5.412780811887654	5.506344718780154	5.441625377191064	6.0036236640132925	5.589423685944566	5.603927294231277
PA4653	5.526004891836939	5.509526408215336	5.418843483266343	5.559777596911093	5.5834017469484465	5.465567803815932
PA4654	5.442597235770083	5.467547100088851	5.573624484642794	5.451133644068274	5.622893283872235	5.552260717619813
PA4655	9.120428838097709	9.180628579778622	9.144661422127509	9.224690037833527	9.122886380116334	9.154750470592733
PA4656	6.883687416296757	6.971669659627203	7.0402572748272405	6.633014746858951	6.950631865597345	6.940013963546917
PA4657	8.009709628371205	8.103084522333932	7.923859085101629	8.270472155506052	7.977951733896173	7.970106361350133
PA4658	7.392361211792373	7.530346518821549	7.116715429040479	7.747487131013081	7.480598231921889	7.375488614940034
PA4659	6.552272290265684	6.595238439007126	6.632286464812472	7.145345836066394	6.8006369804803946	6.924204019792025
PA4660	7.533765347626364	7.49008982864429	7.51772488137644	7.553083360449185	7.515456528821575	7.721986503225331
PA4661	10.659077308831108	10.616065304183344	10.402991467811443	8.901113352126757	8.923461718179322	9.255840814797299
PA4662	8.23851355485143	8.158450392395928	8.164199337527105	7.863535438663932	8.020020393781516	8.183111206285847
PA4663	8.211221635639552	8.200224508105915	8.153535040012756	7.954519655007304	8.10212021021751	8.476230334007353
PA4664	8.79498844287545	8.750783871511011	8.763993184595492	8.724085897915426	8.974041684284384	8.908811463581554
PA4665	9.434399808889179	9.355633938879805	9.443447342565992	9.411146353674951	9.22063147639387	9.494490583839431
PA4666	8.31255032292246	8.392121026919973	8.319789392693401	8.101851023210479	8.229499209020986	8.34090155403345
PA4667	9.439633831354923	9.465041259487078	9.459394660267648	8.947223296580116	8.873992350020677	9.213656693457713
PA4668	9.408034641747411	9.485786711725588	9.343993814000752	9.114048614110466	9.346261377206636	9.086505943918205
PA4669	9.561166558647006	9.55820192531747	9.56733175646351	9.223976444114603	9.188372475490771	9.171955709253972
PA4670	10.359289275189303	10.580175637306365	10.556624364814102	9.574456877259106	9.622185660589798	10.012164032895638
PA4671	11.980612908960243	11.970499694418882	11.892883494017973	11.551611244529038	11.656332221687046	12.017839199717715
PA4672	8.829190210667592	8.885288494072162	8.89184782436193	8.05765098979831	8.334140077359908	8.694804116336229
PA4673	9.431754417056027	9.413150473884045	9.559399824239966	9.069842362884685	9.169734021237424	9.36626693621853
PA4674	5.124144840147114	5.112484267768287	5.160330418763495	5.4832610699943904	5.2695010358669405	4.747144091035308
PA4675	7.569784181805321	7.783450565766011	7.628383433174303	8.376700296911846	8.015470868504325	8.055343435972965
PA4676	7.367199099392642	7.404293303652028	7.632518141413362	6.975377969252772	7.0157699928243336	7.02781781186409
PA4677	7.935398834940578	7.779773747025942	7.988307173129819	7.696440529202739	7.864568877191823	7.857116140159948
PA4678	7.99150222173134	7.99204607091621	7.805769152072568	6.95393725249013	7.376368628102169	7.38510162425659
PA4679	7.805491071544136	7.917165719661346	8.003687123565653	7.77710959739308	8.024746160055173	8.052825341470674
PA4680	5.820493746109701	5.940943148808508	5.970393676475238	5.677848006286084	6.1616327713461025	5.968325938708175
PA4681	6.10553435170748	5.96152171838613	6.193154681753814	6.330806499495162	6.458464946628591	6.086772954424851
PA4682	7.057896475485209	7.082779131649285	7.0455075623861365	7.697396340176747	7.20545778683172	7.293515973493432
PA4683	7.545102895086938	7.579365816657491	7.425234127700701	7.774926417453611	7.765538174991995	7.735270196510223
PA4684	7.866345122275135	7.991392715327611	8.02446567133245	7.958230700191085	7.833128953206518	7.920814221700719
PA4685	5.716860249257909	5.7690633908684354	5.730807590605146	5.754310354383193	5.562009588384616	5.813202297071722
PA4686	9.273627483613877	9.337505047697556	9.340028010823918	8.865240776333561	8.990334682946179	9.268150938961135
PA4687	8.519444463354409	7.930355344714982	8.611174840524317	8.52334456226977	8.33307458537669	8.203701510095865
PA4688	6.947524857087483	6.609659933840878	6.905894639697601	7.329927233518704	7.193874910653632	6.962793642392198
PA4689	7.5888607279858125	7.403906271020567	7.434927244214835	7.2013618711788485	7.209549932563668	7.321845432660496
PA4690	7.399393111339175	7.3883831640112705	7.279734111310679	7.575509112390543	7.442463896636745	7.306855115907313
PA4691	6.319110858616828	6.293783592852944	6.510465591465025	6.848770633174456	6.627470506363669	6.194381264550284
PA4692	6.818577037384831	6.936565790130471	6.9216576201444155	6.795013498843177	6.602081650710936	6.816585362614159
PA4693	8.465643740982223	8.360514696265149	8.533690297165656	8.261330721540688	8.347521271424057	8.139979517533279
PA4694	11.202928145514123	11.110133746048554	11.123119632923117	11.280690408402513	11.25732991262414	11.179008956149325
PA4695	10.25165669632906	10.299524731607091	10.231435571513966	9.586120690257642	9.795340155896191	9.761854126740992
PA4696	9.69665280089481	9.624602798692713	9.534782902377069	9.077445144184857	9.754855735186002	9.245518232776277
PA4697	9.862236380433043	9.751533919678982	9.803418019273478	9.71983629903619	9.220098111113451	8.742151222488136
PA4698	8.976359230407589	8.960083646024778	8.949518353732998	8.13565531158849	8.778576122765951	9.046082297014163
PA4699	8.626190197795314	8.66171268016295	8.723038099157963	8.518843339902293	8.552330227565914	8.947412965076973
PA4700	8.704134766154509	8.726695535916296	8.695822534834173	8.19904027451466	8.25662578892718	8.81820703353021
PA4701	9.516575481782715	9.294796958405858	9.58480137059604	9.157856627434077	9.388539167364428	9.407717695175402
PA4702	6.109441341963251	6.117928324678279	6.046562673600619	5.817170817564354	5.842225883594811	5.961123714166594
PA4703	6.132488378366284	5.950935712362613	5.925754020474256	6.467462885950222	5.9416731345587355	6.050657753948071
PA4704	7.554588521903558	7.430169782990572	7.584369428803594	8.257807247647929	8.027300045168609	8.038262177922899
PA4705	6.633581324125824	6.57584675362258	6.495617741563075	7.277773589754306	7.053439217483273	7.080298974367024
PA4706	6.525851955969853	6.4337013547608635	6.439380358692961	6.920023366966133	6.929904122268835	6.942828048399024
PA4707	6.34672610951027	6.3431400585780295	6.299193916536826	7.206103747658037	6.81855137225379	6.6375928205696315
PA4708	6.496469291336034	6.570459762235356	6.631997749487859	7.639277569191508	7.372517235184131	7.0445406152338865
PA4709	7.000971272399882	7.07732264611824	7.006388734596351	8.046429932841098	7.5571664150275275	7.2981495355550265
PA4710	5.437524418865415	5.7839831296378055	5.36069259116426	7.391278854853233	6.303195740584348	5.981652912316364
PA4711	7.758078367867644	7.659294094299378	7.736338680335962	7.79596279899104	7.827268375755558	7.32968148490764
PA4712	6.432749060255716	6.436126834878306	6.432444701685088	6.889419484243234	6.573791425168696	6.811280266313711
PA4713	5.635666379284263	5.682295227830908	5.816524883551141	5.813365576307406	5.889508944276495	5.462080258016146
PA4714	8.928837336987673	9.20677035350622	9.006481105374817	8.66596603356764	8.827746739802057	8.544507609247324
PA4715	7.434753770776566	7.56564507551398	7.529419845518203	7.411205423274697	7.2486777769679644	7.668029966014197
PA4716	7.346260685563221	7.278229136013397	7.326888989846069	7.309571185272555	7.377451191348601	7.45929079736073
PA4717	8.21606698050302	8.175615431168495	8.232446132987041	8.403945108031035	8.326486147487945	8.299098527951788
PA4718	6.809820796337095	6.54230796747826	6.785055076591069	6.776779010199431	6.491623735422842	6.663670039188105
PA4719	8.242868739690195	8.206746009068961	8.294259823707515	7.257240150874234	7.263943841215417	7.712834045027569
PA4720	7.74352796209253	7.771412135109509	7.882738886363159	7.450685626506264	7.305297170244808	7.9616845878437825
PA4721	6.576243610942624	6.58628853807798	6.5643199123799825	6.607110513707312	6.595436729001463	6.29061695090126
PA4722	8.344762092027937	8.328873336728815	8.385741340146545	8.180857061019479	8.176315584872654	8.335554709212325
PA4723	11.037580117123397	11.107548061955868	11.133230159502336	10.522617238769321	10.17025079749751	10.10133810087714
PA4724	8.198964413214103	8.446508548837176	8.207738999540505	8.045903545327375	7.885754965682091	8.264602979669204
PA4725	7.21482301911728	7.243811931038119	7.228997336164843	6.9409275810701505	6.804729504799946	6.99747913782934
PA4726	9.432910000384354	9.548002839225076	9.509198270734752	9.182744150296575	9.355285829518465	9.2217712681483
PA4727	9.446668960785875	9.620664023525512	9.632278531061761	9.343658730988448	9.195394590575045	9.489905849649563
PA4728	9.084484876576116	9.193236277118258	9.023368375874176	8.96549839185164	8.965242985029526	9.396541178644242
PA4729	9.158826783370163	9.29843094080827	9.357658964488852	8.853094717459904	8.771884845836174	8.973288643129798
PA4730	9.214677286558862	9.26260875334614	9.281939921196853	8.710901329342775	8.932757109392302	9.107813154156204
PA4731	7.699388071260642	7.643545595767366	7.769390025745434	7.729326441679636	7.1128286800206935	7.47918905159516
PA4732	9.923639158653092	9.871952885118334	9.9305865370128	10.03659166791161	10.00592617629123	9.970053221177135
PA4733	9.157964966971246	9.055445921501274	9.110317280463393	9.018405716194483	9.380168024760906	9.06418226104235
PA4734	7.9882903306798365	8.014187793923123	8.0125216489987	7.901808169522896	8.057132561384552	8.098723636527339
PA4735	8.693341644856275	8.825357764239545	8.936731094572984	8.861914808867834	8.666800537979963	8.72281656484505
PA4736	7.5950434521571815	7.633567427707384	7.762454697673963	6.943033718945618	7.281312629833324	7.112315309090379
PA4737	7.331943464552065	7.507745005401162	7.450749357340113	6.808421963850159	6.924883974063499	6.888544467103291
PA4738	9.356737576401276	9.62476052398674	9.408037023319457	9.647877279043417	10.250121585995966	9.146065411277046
PA4739	10.184251638509991	10.65649077177836	10.07845158566246	10.168358204704129	10.873554209589122	9.409771610089418
PA4740	10.844565245052461	10.648907204015368	10.77641597376816	10.519590790405747	10.697977006621883	10.897225111982564
PA4741	11.334787056702757	11.34842091180376	11.217385659072216	10.59355887640138	10.81135703392801	10.706973415652397
PA4742	9.3368934797442	9.356695274693207	9.397831550698804	9.246237306195589	9.336935931393025	9.710199688015848
PA4743	10.241346438687449	10.258734487505283	10.246468885377782	9.773829643033052	9.81575218861801	10.256589037808606
PA4744	10.585332375729045	10.493586039215897	10.464889112979307	9.950896484534168	10.282773695413226	10.53575630386916
PA4745	10.874024702740746	10.951451417030896	11.09405900922259	10.67295507155589	10.637754420486516	10.707698752499049
PA4746	9.346326649985333	9.562176716021085	9.498718953608556	8.698922967701673	9.138641867902574	9.282673887833457
PA4747	9.419329249116151	9.626900445566276	9.336199555824425	8.176586839722862	8.757872693452331	8.450383529344343
PA4748	9.44487134164664	9.642809541223961	9.617556293358653	9.221383855644017	9.285350093803066	9.247636175944912
PA4749	9.185017223042601	9.366656240943662	9.360706731555062	9.651362698870514	9.384900347036709	9.291539418221312
PA4750	9.11403177954948	9.432085992006616	9.231382505945817	8.74204264034657	9.022663913912819	9.174969382234696
PA4751	10.769294349476205	11.052420770850935	10.92983894377387	10.90704579365148	10.901877124240483	10.937221952824732
PA4752	7.9511496764397975	7.981316188120957	8.094833032549497	7.597572573501427	7.456297636638835	7.518998583503597
PA4753	8.561545054426771	8.588015971805717	8.615720508350917	7.27474495532246	7.244515022312963	7.328920409246603
PA4754	8.991941871501115	9.047009729446756	8.898617711498858	8.458884053646191	9.201614396546713	9.271744851717205
PA4755	10.014569364072246	9.981735623039475	10.177789029951812	9.777051764539008	10.011464953933775	10.0395562964101
PA4756	10.46261580191116	10.528019064947825	10.481325834347487	9.83149402574571	9.864868850875443	10.331829109188359
PA4757	9.949974161897263	9.847873597373498	9.911800215532674	9.13244996328666	9.602233640205746	10.038012270685314
PA4758	9.422146208113963	9.255886492023285	9.409260260020327	9.003392750162316	8.945582099404895	9.115667119556845
PA4759	7.118072594326985	7.097071491186169	6.8977976416094595	7.645415412730439	7.735964095148393	7.280696827124703
PA4760	8.431305900074221	8.44658279368107	8.20551439985181	8.572982443429284	8.795943820700602	8.247866826531398
PA4761	9.209638481234183	9.237111787518328	9.079179377172258	10.182750370751714	9.695536551478	8.854249388675159
PA4762	9.205454201637403	9.321417893314596	9.124021024084385	9.904489553103362	9.43939750324751	8.500956409702425
PA4763	8.556780030635561	8.550142555736247	8.550008875283417	8.768097853892225	8.796672318222582	8.557898992384871
PA4764	9.648409553620557	9.59947895037834	9.750432384641673	9.184370237609421	9.533013600709278	9.194704761591355
PA4765	10.458777548457178	10.475705303433546	10.575712109303005	10.433502547957588	10.164812582196323	9.6612398975021
PA4766	6.0287753865810245	6.069445499638617	5.9572672649473555	6.235389614424592	5.805814082878708	6.162246247915216
PA4767	8.106414482402077	7.883066516100249	8.022929965632436	7.754189751889704	8.122888631520183	8.101904884340367
PA4768	8.030925982663812	8.117202719355193	8.037042176513241	8.100971768244174	8.080303181480968	7.928890700567094
PA4769	8.056609118316404	7.975053244669205	8.096262365853045	8.033177961582231	7.957299296249575	8.072066030169596
PA4770	10.170531730072007	10.278600328419877	10.213545700443628	8.594108889179438	9.34339218605692	9.47935228310023
PA4771	9.456142019779696	9.660359166237239	9.649059715123657	8.144522091127008	8.804878463486908	9.221453808893157
PA4772	9.264428355961108	9.419545626141957	9.315973135485887	8.716101486324243	8.999471927623931	9.528091008499452
